Source,Source Name,Source Code,Type,Rank,Target Name,Target Code,Target Terminology,Target Terminology Version
"NCI_Thesaurus","AK2 Gene","C176468","mapsTo","1","AK2","HGNC:362","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP10 Gene","C97909","mapsTo","1","AKAP10","HGNC:368","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP12 Gene","C21306","mapsTo","1","AKAP12","HGNC:370","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP13 Gene","C21307","mapsTo","1","AKAP13","HGNC:371","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP2 Gene","C158484","mapsTo","1","AKAP2","HGNC:372","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP4 Gene","C142994","mapsTo","1","AKAP4","HGNC:374","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP6 Gene","C134587","mapsTo","1","AKAP6","HGNC:376","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKAP9 Gene","C21305","mapsTo","1","AKAP9","HGNC:379","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKNA Gene","C158842","mapsTo","1","AKNA","HGNC:24108","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR1A1 Gene","C112101","mapsTo","1","AKR1A1","HGNC:380","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR1B1 Gene","C133809","mapsTo","1","AKR1B1","HGNC:381","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR1C1 Gene","C105417","mapsTo","1","AKR1C1","HGNC:384","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR1C2 Gene","C105426","mapsTo","1","AKR1C2","HGNC:385","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR1C3 Gene","C129052","mapsTo","1","AKR1C3","HGNC:386","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKR7A2 Gene","C21309","mapsTo","1","AKR7A2","HGNC:389","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKT1 Gene","C18350","mapsTo","1","AKT1","HGNC:391","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKT1S1 Gene","C101614","mapsTo","1","AKT1S1","HGNC:28426","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKT2 Gene","C18352","mapsTo","1","AKT2","HGNC:392","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AKT3 Gene","C20937","mapsTo","1","AKT3","HGNC:393","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALAS1 Gene","C111872","mapsTo","1","ALAS1","HGNC:396","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALAS2 Gene","C191908","mapsTo","1","ALAS2","HGNC:397","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALCAM Gene","C20994","mapsTo","1","ALCAM","HGNC:400","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALDH1A1 Gene","C116056","mapsTo","1","ALDH1A1","HGNC:402","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALDH1A2 Gene","C21308","mapsTo","1","ALDH1A2","HGNC:15472","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALDH1B1 Gene","C97217","mapsTo","1","ALDH1B1","HGNC:407","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALDH2 Gene","C84921","mapsTo","1","ALDH2","HGNC:404","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALDH4A1 Gene","C152043","mapsTo","1","ALDH4A1","HGNC:406","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALG12 Gene","C191657","mapsTo","1","ALG12","HGNC:19358","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALG13 Gene","C191413","mapsTo","1","ALG13","HGNC:30881","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALG3 Gene","C191650","mapsTo","1","ALG3","HGNC:23056","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALG6 Gene","C191653","mapsTo","1","ALG6","HGNC:23157","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALK Gene","C38184","mapsTo","1","ALK","HGNC:427","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALKAL2 Gene","C189094","mapsTo","1","ALKAL2","HGNC:27683","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALKBH7 Gene","C106584","mapsTo","1","ALKBH7","HGNC:21306","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALMS1 Gene","C191921","mapsTo","1","ALMS1","HGNC:428","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALOX12 Gene","C103924","mapsTo","1","ALOX12","HGNC:429","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALOX12B Gene","C96337","mapsTo","1","ALOX12B","HGNC:430","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALOX15 Gene","C21316","mapsTo","1","ALOX15","HGNC:433","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALOX15B Gene","C114803","mapsTo","1","ALOX15B","HGNC:434","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALOX5 Gene","C68726","mapsTo","1","ALOX5","HGNC:435","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALPG Gene","C191780","mapsTo","1","ALPG","HGNC:441","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALPK2 Gene","C115982","mapsTo","1","ALPK2","HGNC:20565","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALPK3 Gene","C185551","mapsTo","1","ALPK3","HGNC:17574","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALPL Gene","C104230","mapsTo","1","ALPL","HGNC:438","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALPP Gene","C107487","mapsTo","1","ALPP","HGNC:439","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALX3 Gene","C191926","mapsTo","1","ALX3","HGNC:449","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ALX4 Gene","C74965","mapsTo","1","ALX4","HGNC:450","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMACR Gene","C48210","mapsTo","1","AMACR","HGNC:451","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMBP Gene","C190091","mapsTo","1","AMBP","HGNC:453","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMBRA1 Gene","C179914","mapsTo","1","AMBRA1","HGNC:25990","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMD1 Gene","C102773","mapsTo","1","AMD1","HGNC:457","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMER1 Gene","C68718","mapsTo","1","AMER1","HGNC:26837","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMFR Gene","C28525","mapsTo","1","AMFR","HGNC:463","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMH Gene","C101735","mapsTo","1","AMH","HGNC:464","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMHR2 Gene","C21314","mapsTo","1","AMHR2","HGNC:465","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMIGO2 Gene","C119683","mapsTo","1","AMIGO2","HGNC:24073","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMN Gene","C192682","mapsTo","1","AMN","HGNC:14604","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMOT Gene","C98143","mapsTo","1","AMOT","HGNC:17810","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMPD1 Gene","C191929","mapsTo","1","AMPD1","HGNC:468","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AMPH Gene","C20714","mapsTo","1","AMPH","HGNC:471","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANG Gene","C26619","mapsTo","1","ANG","HGNC:483","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANGPT1 Gene","C21311","mapsTo","1","ANGPT1","HGNC:484","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANGPT2 Gene","C21312","mapsTo","1","ANGPT2","HGNC:485","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANGPT4 Gene","C106488","mapsTo","1","ANGPT4","HGNC:487","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANGPTL1 Gene","C106472","mapsTo","1","ANGPTL1","HGNC:489","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANGPTL4 Gene","C96322","mapsTo","1","ANGPTL4","HGNC:16039","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANK1 Gene","C84301","mapsTo","1","ANK1","HGNC:492","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANK2 Gene","C114995","mapsTo","1","ANK2","HGNC:493","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANKRD11 Gene","C175612","mapsTo","1","ANKRD11","HGNC:21316","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANKRD24 Gene","C150169","mapsTo","1","ANKRD24","HGNC:29424","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANKRD26 Gene","C151924","mapsTo","1","ANKRD26","HGNC:29186","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANKRD30A Gene","C20780","mapsTo","1","ANKRD30A","HGNC:17234","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANLN Gene","C103962","mapsTo","1","ANLN","HGNC:14082","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANO1 Gene","C115173","mapsTo","1","ANO1","HGNC:21625","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANO3 Gene","C185063","mapsTo","1","ANO3","HGNC:14004","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANO6 Gene","C179875","mapsTo","1","ANO6","HGNC:25240","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANOS1 Gene","C75619","mapsTo","1","ANOS1","HGNC:6211","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANP32A Gene","C125585","mapsTo","1","ANP32A","HGNC:13233","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANP32B Gene","C21302","mapsTo","1","ANP32B","HGNC:16677","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANP32C Gene","C20756","mapsTo","1","ANP32CP","HGNC:16675","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANP32D Gene","C20759","mapsTo","1","ANP32D","HGNC:16676","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANPEP Gene","C94622","mapsTo","1","ANPEP","HGNC:500","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANTXR1 Gene","C104093","mapsTo","1","ANTXR1","HGNC:21014","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA11 Gene","C191964","mapsTo","1","ANXA11","HGNC:535","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA2 Gene","C105376","mapsTo","1","ANXA2","HGNC:537","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA5 Gene","C24245","mapsTo","1","ANXA5","HGNC:543","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA6 Gene","C118334","mapsTo","1","ANXA6","HGNC:544","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA8 Gene","C20940","mapsTo","1","ANXA8","HGNC:546","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ANXA8L1 Gene","C124955","mapsTo","1","ANXA8L1","HGNC:23334","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AP2B1 Gene","C152049","mapsTo","1","AP2B1","HGNC:563","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AP3B1 Gene","C201759","mapsTo","1","AP3B1","HGNC:566","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AP3D1 Gene","C176496","mapsTo","1","AP3D1","HGNC:568","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AP4B1 Gene","C191967","mapsTo","1","AP4B1","HGNC:572","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AP4M1 Gene","C191994","mapsTo","1","AP4M1","HGNC:574","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APAF1 Gene","C20358","mapsTo","1","APAF1","HGNC:576","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APBA1 Gene","C104827","mapsTo","1","APBA1","HGNC:578","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APBA2 Gene","C104843","mapsTo","1","APBA2","HGNC:579","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APBA3 Gene","C104848","mapsTo","1","APBA3","HGNC:580","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APC Gene","C17567","mapsTo","1","APC","HGNC:583","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APC2 Gene","C21304","mapsTo","1","APC2","HGNC:24036","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APCS Gene","C178640","mapsTo","1","APCS","HGNC:584","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APEH Gene","C17516","mapsTo","1","APEH","HGNC:586","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APELA Gene","C137984","mapsTo","1","APELA","HGNC:48925","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APEX1 Gene","C19677","mapsTo","1","APEX1","HGNC:587","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APEX2 Gene","C20553","mapsTo","1","APEX2","HGNC:17889","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APIP Gene","C186721","mapsTo","1","APIP","HGNC:17581","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APLN Gene","C104096","mapsTo","1","APLN","HGNC:16665","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APLNR Gene","C138154","mapsTo","1","APLNR","HGNC:339","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APLP1 Gene","C119729","mapsTo","1","APLP1","HGNC:597","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOA1 Gene","C116417","mapsTo","1","APOA1","HGNC:600","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOA2 Gene","C189197","mapsTo","1","APOA2","HGNC:601","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOA4 Gene","C116603","mapsTo","1","APOA4","HGNC:602","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOA5 Gene","C190086","mapsTo","1","APOA5","HGNC:17288","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOB Gene","C106030","mapsTo","1","APOB","HGNC:603","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOBEC3A Gene","C116998","mapsTo","1","APOBEC3A","HGNC:17343","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOBEC3A_B Fusion Hybrid Gene","C117006","mapsTo","1","APOBEC3A_B","HGNC:44196","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOBEC3B Gene","C117001","mapsTo","1","APOBEC3B","HGNC:17352","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOBEC3F Gene","C95272","mapsTo","1","APOBEC3F","HGNC:17356","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOBEC3G Gene","C68588","mapsTo","1","APOBEC3G","HGNC:17357","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOC1 Gene","C138108","mapsTo","1","APOC1","HGNC:607","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOC2 Gene","C190082","mapsTo","1","APOC2","HGNC:609","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOC3 Gene","C117097","mapsTo","1","APOC3","HGNC:610","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOD Gene","C178694","mapsTo","1","APOD","HGNC:612","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOE Gene","C84468","mapsTo","1","APOE","HGNC:613","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOH Gene","C142153","mapsTo","1","APOH","HGNC:616","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOL1 Gene","C138151","mapsTo","1","APOL1","HGNC:618","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APOM Gene","C178703","mapsTo","1","APOM","HGNC:13916","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APP Gene","C28537","mapsTo","1","APP","HGNC:620","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APPBP2 Gene","C20760","mapsTo","1","APPBP2","HGNC:622","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APRT Gene","C38177","mapsTo","1","APRT","HGNC:626","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","APTX Gene","C185697","mapsTo","1","APTX","HGNC:15984","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AQP1 Gene","C181091","mapsTo","1","AQP1","HGNC:633","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AQP4 Gene","C200643","mapsTo","1","AQP4","HGNC:637","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AR Gene","C28539","mapsTo","1","AR","HGNC:644","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARAF Gene","C18354","mapsTo","1","ARAF","HGNC:646","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","AREG Gene","C20155","mapsTo","1","AREG","HGNC:651","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARF1 Gene","C143142","mapsTo","1","ARF1","HGNC:652","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARF6 Gene","C143146","mapsTo","1","ARF6","HGNC:659","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARFGAP3 Gene","C150172","mapsTo","1","ARFGAP3","HGNC:661","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARFIP1 Gene","C114681","mapsTo","1","ARFIP1","HGNC:21496","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARFRP1 Gene","C143137","mapsTo","1","ARFRP1","HGNC:662","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARG1 Gene","C103927","mapsTo","1","ARG1","HGNC:663","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARG2 Gene","C200349","mapsTo","1","ARG2","HGNC:664","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP11B Gene","C125465","mapsTo","1","ARHGAP11B","HGNC:15782","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP22 Gene","C131764","mapsTo","1","ARHGAP22","HGNC:30320","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP24 Gene","C191998","mapsTo","1","ARHGAP24","HGNC:25361","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP26 Gene","C97504","mapsTo","1","ARHGAP26","HGNC:17073","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP29 Gene","C101359","mapsTo","1","ARHGAP29","HGNC:30207","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP31 Gene","C185731","mapsTo","1","ARHGAP31","HGNC:29216","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP32 Gene","C131139","mapsTo","1","ARHGAP32","HGNC:17399","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP35 Gene","C97268","mapsTo","1","ARHGAP35","HGNC:4591","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP45 Gene","C157544","mapsTo","1","ARHGAP45","HGNC:17102","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGAP5 Gene","C97279","mapsTo","1","ARHGAP5","HGNC:675","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGDIA Gene","C192002","mapsTo","1","ARHGDIA","HGNC:678","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF1 Gene","C20943","mapsTo","1","ARHGEF1","HGNC:681","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF10 Gene","C147565","mapsTo","1","ARHGEF10","HGNC:14103","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF10L Gene","C147569","mapsTo","1","ARHGEF10L","HGNC:25540","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF12 Gene","C97436","mapsTo","1","ARHGEF12","HGNC:14193","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF2 Gene","C101780","mapsTo","1","ARHGEF2","HGNC:682","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF28 Gene","C97264","mapsTo","1","ARHGEF28","HGNC:30322","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF5 Gene","C18528","mapsTo","1","ARHGEF5","HGNC:13209","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARHGEF7 Gene","C97199","mapsTo","1","ARHGEF7","HGNC:15607","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARID1A Gene","C92530","mapsTo","1","ARID1A","HGNC:11110","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARID1B Gene","C102520","mapsTo","1","ARID1B","HGNC:18040","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARID4B Gene","C20799","mapsTo","1","ARID4B","HGNC:15550","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARID5B Gene","C84416","mapsTo","1","ARID5B","HGNC:17362","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARIH1 Gene","C134183","mapsTo","1","ARIH1","HGNC:689","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARL8B Gene","C179679","mapsTo","1","ARL8B","HGNC:25564","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARNT Gene","C26373","mapsTo","1","ARNT","HGNC:700","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARNT2 Gene","C26374","mapsTo","1","ARNT2","HGNC:16876","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARNTL Gene","C119692","mapsTo","1","BMAL1","HGNC:701","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARNTL2 Gene","C119695","mapsTo","1","BMAL2","HGNC:18984","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARPC1B Gene","C91769","mapsTo","1","ARPC1B","HGNC:704","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARPP21 Gene","C80107","mapsTo","1","ARPP21","HGNC:16968","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARRB1 Gene","C24246","mapsTo","1","ARRB1","HGNC:711","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARRB2 Gene","C129045","mapsTo","1","ARRB2","HGNC:712","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARRDC3 Gene","C117150","mapsTo","1","ARRDC3","HGNC:29263","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARSA Gene","C103930","mapsTo","1","ARSA","HGNC:713","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARTN Gene","C113258","mapsTo","1","ARTN","HGNC:727","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARVCF Gene","C101340","mapsTo","1","ARVCF","HGNC:728","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
"NCI_Thesaurus","ARX Gene","C74968","mapsTo","1","ARX","HGNC:18060","HGNC:_HUGO_Gene_Nomenclature_Committee","202308"
