"Source Code","Source Name","Source Coding Scheme","Source Coding Scheme Version","Source Coding Scheme Namespace","Association","REL","Map Rank","Target Code","Target Name","Target Coding Scheme","Target Coding Scheme Version","Target Coding Scheme Namespace"
"C118545","ABHD12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15868","ABHD12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24824","ABI1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:11320","ABI1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21265","ABI2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24011","ABI2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C17346","ABL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:76","ABL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C18451","ABL2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:77","ABL2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118322","ABO Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:79","ABO","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C101797","ABRAXAS1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25829","ABRAXAS1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C90175","ABTB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23842","ABTB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103885","ACACA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:84","ACACA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191371","ACAD8 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:87","ACAD8","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190524","ACADL Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:88","ACADL","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C82873","ACADM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:89","ACADM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C82871","ACADS Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:90","ACADS","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190308","ACADSB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:91","ACADSB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190528","ACADVL Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:92","ACADVL","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190583","ACAT1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:93","ACAT1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114700","ACBD6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23339","ACBD6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C119707","ACD Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25070","ACD","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91295","ACE Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:2707","ACE","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C102527","ACE2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13557","ACE2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103888","ACER1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18356","ACER1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103893","ACER2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23675","ACER2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103896","ACER3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16066","ACER3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C201241","ACHE Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:108","ACHE","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C78151","ACKR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:4035","ACKR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21592","ACKR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1565","ACKR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91369","ACKR3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:23692","ACKR3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24274","ACKR4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1611","ACKR4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C107107","ACLY Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:115","ACLY","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191889","ACOX1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:119","ACOX1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96441","ACOX2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:120","ACOX2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C88195","ACP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:122","ACP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C184999","ACP2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:123","ACP2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26507","ACP3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:125","ACP3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C99181","ACP5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:124","ACP5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20754","ACRBP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17195","ACRBP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20945","ACSL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3569","ACSL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97365","ACSL3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3570","ACSL3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C97519","ACSL6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:16496","ACSL6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C181798","ACSS2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15814","ACSS2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191893","ACTA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:129","ACTA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103970","ACTA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:130","ACTA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103965","ACTB Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:132","ACTB","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C189072","ACTC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:143","ACTC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150159","ACTG1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:144","ACTG1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C29948","ACTG2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:145","ACTG2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157273","ACTL6A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24124","ACTL6A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157276","ACTL6B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:160","ACTL6B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C124920","ACTN1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:163","ACTN1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126632","ACTN4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:166","ACTN4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C152040","ACTR3B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17256","ACTR3B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21267","ACVR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:171","ACVR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21268","ACVR1B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:172","ACVR1B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96019","ACVR1C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18123","ACVR1C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21271","ACVR2A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:173","ACVR2A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21273","ACVR2B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:174","ACVR2B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21269","ACVRL1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:175","ACVRL1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C30156","ADA Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:186","ADA","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C173459","ADA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1839","ADA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C91858","ADAM10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:188","ADAM10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20792","ADAM11 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:189","ADAM11","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C96034","ADAM12 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:190","ADAM12","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C26544","ADAM15 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:193","ADAM15","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C48217","ADAM17 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:195","ADAM17","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114511","ADAM19 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:197","ADAM19","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C185020","ADAM33 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15478","ADAM33","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C90314","ADAM8 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:215","ADAM8","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C179210","ADAM9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:216","ADAM9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21276","ADAMTS1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:217","ADAMTS1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190634","ADAMTS10 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13201","ADAMTS10","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C118325","ADAMTS13 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1366","ADAMTS13","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191866","ADAMTS17 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17109","ADAMTS17","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192020","ADAMTS2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:218","ADAMTS2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150165","ADAMTS20 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17178","ADAMTS20","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21278","ADAMTS9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13202","ADAMTS9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C157283","ADAR Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:225","ADAR","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191897","ADAT3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25151","ADAT3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21283","ADCY9 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:240","ADCY9","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C80077","ADD3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:245","ADD3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150239","ADGRA2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17849","ADGRA2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24254","ADGRB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:943","ADGRB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24255","ADGRB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:944","ADGRB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24256","ADGRB3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:945","ADGRB3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126950","ADGRE1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3336","ADGRE1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C200346","ADGRE2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3337","ADGRE2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24279","ADGRE5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:1711","ADGRE5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113543","ADGRF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18990","ADGRF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C99657","ADGRG1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:4512","ADGRG1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C153050","ADGRG6 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13841","ADGRG6","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C150273","ADGRL3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20974","ADGRL3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C111822","ADH1C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:251","ADH1C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C111829","ADH4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:252","ADH4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C94784","ADIPOQ Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13633","ADIPOQ","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103973","ADIPOR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24040","ADIPOR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C103976","ADIPOR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24041","ADIPOR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C113264","ADM Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:259","ADM","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C190673","ADNP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15766","ADNP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38609","ADORA1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:262","ADORA1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38611","ADORA2A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:263","ADORA2A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38613","ADORA2B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:264","ADORA2B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38615","ADORA3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:268","ADORA3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21284","ADRA1A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:277","ADRA1A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20936","ADRA1B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:278","ADRA1B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21286","ADRA2A Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:281","ADRA2A","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21288","ADRA2B Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:282","ADRA2B","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C107613","ADRA2C Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:283","ADRA2C","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C39778","ADRB1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:285","ADRB1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21293","ADRB2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:286","ADRB2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C126971","ADRB3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:288","ADRB3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C171319","ADRM1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:15759","ADRM1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C178707","AEBP1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:303","AEBP1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C180421","AEBP2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24051","AEBP2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24604","AFDN Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:7137","AFDN","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24602","AFF1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:7135","AFF1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C24538","AFF3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:6473","AFF3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21385","AFF4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:17869","AFF4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21577","AFP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:317","AFP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C106212","AGER Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:320","AGER","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C84486","AGO1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3262","AGO1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C84488","AGO2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:3263","AGO2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C84491","AGO3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18421","AGO3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C84495","AGO4 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:18424","AGO4","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C114687","AGPAT5 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:20886","AGPAT5","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C20755","AGR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:328","AGR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C131365","AGR3 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:24167","AGR3","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C115166","AGRP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:330","AGRP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C38185","AGT Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:333","AGT","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C179872","AGTR1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:336","AGTR1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C21387","AGTR2 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:338","AGTR2","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C101500","AGTRAP Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:13539","AGTRAP","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C104863","AHCY Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:343","AHCY","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C192676","AHDC1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:25230","AHDC1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
"C191904","AHI1 Gene","NCI_Thesaurus","23.11d","NCI_Thesaurus","mapsTo","mapsTo","1","HGNC:21575","AHI1","HGNC:_HUGO_Gene_Nomenclature_Committee","202311","HGNC"
